ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Storage Model Connectivity,Product Type,Physical Data Submission Only,Storage Controller Configuration,Storage Controller Manufacturer Name,Storage Controller Model Name,Storage Controller Model Number,Storage Controller Advanced Data Recovery Type,Capacity Optimized Method Available (COMs),Workload Optimization Type,Qualification Range Submission Type,Automated Storage Tiering Capable,Automated Storage Tiering Enabled in Hardware on Shipment,Software Operating Environment Name,Software Operating Environment Version,Intelligent Power Distribution Unit (iPDU) Used During Testing,Active or Passive Cooling Enabled in Hardware on Shipment,Input Power Rolling Average Capability,Length of Rolling Average for Input Power (s),Inlet Air Temperature Rolling Average Capability,Length of Rolling Average for Inlet Air Temperature (s),Power and Temperature Reporting Additional Information,Trans Model Number or Config ID,Trans Power Supply Unit (PSU) Type,Trans PSU Manufacturer Name,Trans PSU Model Name,Trans PSU Model Number,Trans PSU Rated Output (W),Trans PSUs 80PLUS Certification,Trans Total Amount of Cache (GB),Trans Devices Used for Cache,Trans Other Devices Used for Cache,Trans Device Model Name Highest Predicted Deployed Device,Trans Device Model Number Highest Predicted Deployed Device,Trans Device Type Highest Predicted Deployed Device,Trans Device Form Factor Highest Predicted Deployed Device,Trans Device Rated Speed (RPM) Highest Predicted Deployed Device,Trans Device Raw Capacity (GB) Highest Predicted Deployed Device,Trans Total Num Installed Storage Devices Optimal Point,Trans Ratio Devices Mixed Optimal Point,Trans Installed Solid State Devices in Optimal Point,Trans Installed Rotational Devices in Optimal Point,Trans Num of Controllers in Optimal Point,Trans Num Redundant Controllers Optimal Point,Trans Number of PSUs Optimal Point,Trans Number of Redundant PSUs Optimal Point,Trans Auto Tiering Enabled Optimal Point,Trans Optimal Point Hot Band Workload Test (IOPS/W),Trans Optimal Point Random Read Workload Test (IOPS/W),Trans Optimal Point Random Write Workload Test (IOPS/W),Trans Optimal Point Ready Idle Workload Test (GB/W),Trans Storage Device 1 Type,Trans Storage Device 1 Form Factor,Trans Storage Device 1 Rated Speed (RPM),Trans Storage Device 1 Raw Capacity (GB),Trans Num Devices Storage Device 1 Optimal Point,Trans Physical or Modeled Data Device 1 Optimal Point,Trans Automated Tiering Enabled During Testing Device 1,Trans Device 1 Optimal Point Hot Band Wrkld Test (IOPS/W),Trans Device 1 Optimal Point Random Read Wrkld Test (IOPS/W),Trans Device 1 Optimal Point Random Write Wrkld Test (IOPS/W),Trans Device 1 Optimal Point Ready Idle Wrkld Test (GB/W),Trans Storage Device 2 Type,Trans Storage Device 2 Form Factor,Trans Storage Device 2 Rated Speed (RPM),Trans Storage Device 2 Raw Capacity (GB),Trans Num Devices Storage Device 2 Optimal Point,Trans Physical or Modeled Data Device 2 Optimal Point,Trans Automated Tiering Enabled During Testing Device 2,Trans Device 2 Optimal Point Hot Band Wrkld Test (IOPS/W),Trans Device 2 Optimal Point Random Read Wrkld Test (IOPS/W),Trans Device 2 Optimal Point Random Write Wrkld Test (IOPS/W),Trans Device 2 Optimal Point Ready Idle Wrkld Test (GB/W),Trans Storage Device 3 Type,Trans Storage Device 3 Form Factor,Trans Storage Device 3 Rated Speed (RPM),Trans Storage Device 3 Raw Capacity (GB),Trans Num Devices Storage Device 3 Optimal Point,Trans Physical or Modeled Data Device 3 Optimal Point,Trans Automated Tiering Enabled During Testing Device 3,Trans Device 3 Optimal Point Hot Band Wrkld Test (IOPS/W),Trans Device 3 Optimal Point Random Read Wrkld Test (IOPS/W),Trans Device 3 Optimal Point Random Write Wrkld Test (IOPS/W),Trans Device 3 Optimal Point Ready Idle Wrkld Test (GB/W),Trans Storage Device 4 Type,Trans Storage Device 4 Form Factor,Trans Storage Device 4 Rated Speed (RPM),Trans Storage Device 4 Raw Capacity (GB),Trans Num Devices Storage Device 4 Optimal Point,Trans Physical or Modeled Data Device 4 Optimal Point,Trans Automated Tiering Enabled During Testing Device 4,Trans Device 4 Optimal Point Hot Band Wrkld Test (IOPS/W),Trans Device 4 Optimal Point Random Read Wrkld Test (IOPS/W),Trans Device 4 Optimal Point Random Write Wrkld Test (IOPS/W),Trans Device 4 Optimal Point Ready Idle Wrkld Test (GB/W),Trans Storage Device 5 Type,Trans Storage Device 5 Form Factor,Trans Storage Device 5 Rated Speed (RPM),Trans Storage Device 5 Raw Capacity (GB),Trans Num Devices Storage Device 5 Optimal Point,Trans Physical or Modeled Data Device 5 Optimal Point,Trans Automated Tiering Enabled During Testing Device 5,Trans Device 5 Optimal Point Hot Band Wrkld Test (IOPS/W),Trans Device 5 Optimal Point Random Read Wrkld Test (IOPS/W),Trans Device 5 Optimal Point Random Write Wrkld Test (IOPS/W),Trans Device 5 Optimal Point Ready Idle Wrkld Test (GB/W),Trans Storage Device 6 Type,Trans Storage Device 6 Form Factor,Trans Storage Device 6 Rated Speed (RPM),Trans Storage Device 6 Raw Capacity (GB),Trans Num Devices Storage Device 6 Optimal Point,Trans Physical or Modeled Data Device 6 Optimal Point,Trans Automated Tiering Enabled During Testing Device 6,Trans Device 6 Optimal Point Hot Band Wrkld Test (IOPS/W),Trans Device 6 Optimal Point Random Read Wrkld Test (IOPS/W),Trans Device 6 Optimal Point Random Write Wrkld Test (IOPS/W),Trans Device 6 Optimal Point Ready Idle Wrkld Test (GB/W),Stream Model Number or Config ID,Stream Power Supply Unit (PSU) Type,Stream PSU Manufacturer Name,Stream PSU Model Name,Stream PSU Model Number,Stream PSU Rated Output (W),Stream PSUs 80PLUS Certification,Stream Total Amount of Cache (GB),Stream Devices Used for Cache,Stream Other Devices Used for Cache,Stream Device Model Name Highest Predicted Deployed Device,Stream Device Model Number Highest Predicted Deployed Device,Stream Device Type Highest Predicted Deployed Device,Stream Device Form Factor Highest Predicted Deployed Device,Stream Device Rated Speed (RPM) Highest Predicted Deployed Device,Stream Device Raw Capacity (GB) Highest Predicted Deployed Device,Stream Total Num Installed Storage Devices Optimal Point,Stream Ratio Devices Mixed Optimal Point,Stream Installed Solid State Devices in Optimal Point,Stream Installed Rotational Devices in Optimal Point,Stream Num of Controllers in Optimal Point,Stream Num Redundant Controllers Optimal Point,Stream Number of PSUs Optimal Point,Stream Number of Redundant PSUs Optimal Point,Stream Auto Tiering Enabled Optimal Point,Stream Optimal Point Seq Read Workload Test (MiBPS/W),Stream Optimal Point Seq Write Workload Test (MiBPS/W),Stream Optimal Point Ready Idle Workload Test (GB/W),Stream Storage Device 1 Type,Stream Storage Device 1 Form Factor,Stream Storage Device 1 Rated Speed (RPM),Stream Storage Device 1 Raw Capacity (GB),Stream Num Devices Storage Device 1 Optimal Point,Stream Physical or Modeled Data Device 1 Optimal Point,Stream Automated Tiering Enabled During Testing Device 1,Stream Device 1 Optimal Point Seq Read Wrkld Test (MiBPS/W),Stream Device 1 Optimal Point Seq Write Wrkld Test (MiBPS/W),Stream Device 1 Optimal Point Ready Idle Wrkld Test (GB/W),Stream Storage Device 2 Type,Stream Storage Device 2 Form Factor,Stream Storage Device 2 Rated Speed (RPM),Stream Storage Device 2 Raw Capacity (GB),Stream Num Devices Storage Device 2 Optimal Point,Stream Physical or Modeled Data Device 2 Optimal Point,Stream Automated Tiering Enabled During Testing Device 2,Stream Device 2 Optimal Point Seq Read Wrkld Test (MiBPS/W),Stream Device 2 Optimal Point Seq Write Wrkld Test (MiBPS/W),Stream Device 2 Optimal Point Ready Idle Wrkld Test (GB/W),Stream Storage Device 3 Type,Stream Storage Device 3 Form Factor,Stream Storage Device 3 Rated Speed (RPM),Stream Storage Device 3 Raw Capacity (GB),Stream Num Devices Storage Device 3 Optimal Point,Stream Physical or Modeled Data Device 3 Optimal Point,Stream Automated Tiering Enabled During Testing Device 3,Stream Device 3 Optimal Point Seq Read Wrkld Test (MiBPS/W),Stream Device 3 Optimal Point Seq Write Wrkld Test (MiBPS/W),Stream Device 3 Optimal Point Ready Idle Wrkld Test (GB/W),Stream Storage Device 4 Type,Stream Storage Device 4 Form Factor,Stream Storage Device 4 Rated Speed (RPM),Stream Storage Device 4 Raw Capacity (GB),Stream Num Devices Storage Device 4 Optimal Point,Stream Physical or Modeled Data Device 4 Optimal Point,Stream Automated Tiering Enabled During Testing Device 4,Stream Device 4 Optimal Point Seq Read Wrkld Test (MiBPS/W),Stream Device 4 Optimal Point Seq Write Wrkld Test (MiBPS/W),Stream Device 4 Optimal Point Ready Idle Wrkld Test (GB/W),Stream Storage Device 5 Type,Stream Storage Device 5 Form Factor,Stream Storage Device 5 Rated Speed (RPM),Stream Storage Device 5 Raw Capacity (GB),Stream Num Devices Storage Device 5 Optimal Point,Stream Physical or Modeled Data Device 5 Optimal Point,Stream Automated Tiering Enabled During Testing Device 5,Stream Device 5 Optimal Point Seq Read Wrkld Test (MiBPS/W),Stream Device 5 Optimal Point Seq Write Wrkld Test (MiBPS/W),Stream Device 5 Optimal Point Ready Idle Wrkld Test (GB/W),Stream Storage Device 6 Type,Stream Storage Device 6 Form Factor,Stream Storage Device 6 Rated Speed (RPM),Stream Storage Device 6 Raw Capacity (GB),Stream Num Devices Storage Device 6 Optimal Point,Stream Physical or Modeled Data Device 6 Optimal Point,Stream Automated Tiering Enabled During Testing Device 6,Stream Device 6 Optimal Point Seq Read Wrkld Test (MiBPS/W),Stream Device 6 Optimal Point Seq Write Wrkld Test (MiBPS/W),Stream Device 6 Optimal Point Ready Idle Wrkld Test (GB/W),Cap Model Number or Config ID,Cap Power Supply Unit (PSU) Type,Cap PSU Manufacturer Name,Cap PSU Model Name,Cap PSU Model Number,Cap PSU Rated Output (W),Cap PSUs 80PLUS Certification,Cap Total Amount of Cache (GB),Cap Devices Used for Cache,Cap Other Devices Used for Cache,Cap Device Model Name Highest Predicted Deployed Device,Cap Device Model Number Highest Predicted Deployed Device,Cap Device Type Highest Predicted Deployed Device,Cap Device Form Factor Highest Predicted Deployed Device,Cap Device Rated Speed (RPM) Highest Predicted Deployed Device,Cap Device Raw Capacity (GB) Highest Predicted Deployed Device,Cap Total Num Installed Storage Devices Optimal Point,Cap Ratio Devices Mixed Optimal Point,Cap Installed Solid State Devices in Optimal Point,Cap Installed Rotational Devices in Optimal Point,Cap Num of Controllers in Optimal Point,Cap Num Redundant Controllers Optimal Point,Cap Number of PSUs Optimal Point,Cap Number of Redundant PSUs Optimal Point,Cap Auto Tiering Enabled Optimal Point,Cap Optimal Point Ready Idle Workload Test (GB/W),Cap Storage Device 1 Type,Cap Storage Device 1 Form Factor,Cap Storage Device 1 Rated Speed (RPM),Cap Storage Device 1 Raw Capacity (GB),Cap Num Devices Storage Device 1 Optimal Point,Cap Physical or Modeled Data Device 1 Optimal Point,Cap Automated Tiering Enabled During Testing Device 1,Cap Device 1 Optimal Point Ready Idle Wrkld Test (GB/W),Cap Storage Device 2 Type,Cap Storage Device 2 Form Factor,Cap Storage Device 2 Rated Speed (RPM),Cap Storage Device 2 Raw Capacity (GB),Cap Num Devices Storage Device 2 Optimal Point,Cap Physical or Modeled Data Device 2 Optimal Point,Cap Automated Tiering Enabled During Testing Device 2,Cap Device 2 Optimal Point Ready Idle Wrkld Test (GB/W),Cap Storage Device 3 Type,Cap Storage Device 3 Form Factor,Cap Storage Device 3 Rated Speed (RPM),Cap Storage Device 3 Raw Capacity (GB),Cap Num Devices Storage Device 3 Optimal Point,Cap Physical or Modeled Data Device 3 Optimal Point,Cap Automated Tiering Enabled During Testing Device 3,Cap Device 3 Optimal Point Ready Idle Wrkld Test (GB/W),Cap Storage Device 4 Type,Cap Storage Device 4 Form Factor,Cap Storage Device 4 Rated Speed (RPM),Cap Storage Device 4 Raw Capacity (GB),Cap Num Devices Storage Device 4 Optimal Point,Cap Physical or Modeled Data Device 4 Optimal Point,Cap Automated Tiering Enabled During Testing Device 4,Cap Device 4 Optimal Point Ready Idle Wrkld Test (GB/W),Cap Storage Device 5 Type,Cap Storage Device 5 Form Factor,Cap Storage Device 5 Rated Speed (RPM),Cap Storage Device 5 Raw Capacity (GB),Cap Num Devices Storage Device 5 Optimal Point,Cap Physical or Modeled Data Device 5 Optimal Point,Cap Automated Tiering Enabled During Testing Device 5,Cap Device 5 Optimal Point Ready Idle Wrkld Test (GB/W),Cap Storage Device 6 Type,Cap Storage Device 6 Form Factor,Cap Storage Device 6 Rated Speed (RPM),Cap Storage Device 6 Raw Capacity (GB),Cap Num Devices Storage Device 6 Optimal Point,Cap Physical or Modeled Data Device 6 Optimal Point,Cap Automated Tiering Enabled During Testing Device 6,Cap Device 6 Optimal Point Ready Idle Wrkld Test (GB/W),Date Available On Market,Date Qualified,Markets,CB Model Identifier
2206733,Dell Inc.,DELL,PS4110XV,E04J,,Block I/O,Online 3,Yes,Scale-Out Storage,Dell EqualLogic,Yellow-Module 17,Module 17,RAID,"Delta Snapshots,Thin Provisioning",Transaction,Fixed Size Qualification Range,Yes,No,EQL Real-Time Kernel,7.02,No,Active Cooling,No,,No,,,E04J,Single-Output,DELL,DELL L700E-SO,L700E-SO,700,Silver,,,,Dell Enterprise Plus,5000C50043055834,HDD,3.5 inch,15000,600,24,,0,24,2,1,2,1,No,25.7,22.8,18.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/01/2012,12/04/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E04J_20142111142225_1271303
2210329,Dell Inc.,DELL,PowerVault MD3800f,E03J,"PowerVault MD3800i,E03J,",Block I/O,Online 3,No,Scale-Up Storage,Dell,Dell MD38 Series, DPN 0XCW52,RAID,"Delta Snapshots,Thin Provisioning",Transaction,Fixed Size Qualification Range,No,No,EQL Real-Time Kernel,7.02,No,Active Cooling,No,,No,,,E03J,Single-Output,DELL,Dell L600E-S0,L600E-S0,600,SILVER,16.10612736,Other,SDRAM,Constellation ES.3,ST1000NM0023,HDD,2U,7200,1000,12,,0,12,2,0,2,0,No,11.4,3.9,5,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/01/2014,04/11/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E03J_20144113134546_902619
2210347,Dell Inc.,DELL,PowerVault MD3820f,E04J,"PowerVault MD3820i,E04J,",Block I/O,Online 3,No,Scale-Up Storage,Dell,MD38 Series,DPN 09J1X0,RAID,"Delta Snapshots,Thin Provisioning",Transaction,Fixed Size Qualification Range,No,No,EQL Real-Time Kernel,7.02,No,Active Cooling,No,,No,,,E04J,Single-Output,DELL,Dell L600E-S0,L600E-S0,600,SILVER,16.10612736,Other,SDRAM,Savvio 15K.3,ST9146853SS,HDD,2U,15000,146,24,,0,24,2,0,2,0,No,34.6,21.7,11.5,12,Hard Disk Drive (HDD),2.5 inch,10000,293.131517952,24,Physical,No,6.1,16.9,11,26.2,Hard Disk Drive (HDD),2.5 inch,7200,488.55252992,24,Physical,No,21.6,6.8,7.8,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/28/2014,05/01/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E04J_20144114091054_6448932
2210381,Dell Inc.,DELL,PowerVault MD3860f,E08J,",E08J,",Block I/O,Online 3,No,Scale-Up Storage,Dell,MD38 Series,DPN 0T46KJ,RAID,"Delta Snapshots,Thin Provisioning",Transaction,Fixed Size Qualification Range,No,No,EQL Real-Time Kernel,7.02,No,Active Cooling,No,,No,,,E08J,Single-Output,DELL,Delta TDPS-1760AB B- Rev 01F,TDPS-1760AB B,1755,SILVER,16.10612736,Other,SDRAM,TOSHIBA MG03SCA100 ; SEAGATE ST1000NM0023,MG03SCA100 ; ST1000NM0023,HDD,3.5 inch,7200,1000,60,,0,60,2,0,2,0,No,10.5,5,5.2,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/28/2014,05/01/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E08J_20144114132534_1661604
2210382,Dell Inc.,DELL,PowerVault MD3860i,E08J,",E08J,",Block I/O,Online 3,No,Scale-Up Storage,Dell,MD38 Series,DPN 014Y4D,RAID,"Delta Snapshots,Thin Provisioning",Transaction,Fixed Size Qualification Range,No,No,EQL Real-Time Kernel,7.02,No,Active Cooling,No,,No,,,E08J,Single-Output,DELL,Delta TDPS-1760AB B- Rev 01F,TDPS-1760AB B,1755,SILVER,16.10612736,Other,SDRAM,TOSHIBA MG03SCA100 ; SEAGATE ST1000NM0023,MG03SCA100 ; ST1000NM0023,HDD,3.5 inch,7200,1000,60,,0,60,2,0,2,0,No,12.5,5,4.3,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/28/2014,05/01/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E08J_20144114142711_9030929
2212683,Dell Inc.,DELL,SC8000SC220,E14S,,Block I/O,Online 3,No,Scale-Up Storage,Dell,Compellent SC8000,SC8000,RAID,"Delta Snapshots,Thin Provisioning",Transaction,Fixed Size Qualification Range,No,No,EQL Real-Time Kernel,7.02,No,Active Cooling,No,,No,,,E14S,Single-Output,DELL,Dell D750E-S1,D750E-S1,750,platinum,16.10612736,Other,SDRAM,Savvio 15K.3,ST9300653SS,HDD,2U,15000,300,24,,0,24,2,0,2,0,No,4.2,11.7,5.6,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/01/2012,12/16/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E14S_20145111155910_8579948
2212733,Dell Inc.,DELL,SC8000SC220,E14S,"SC8000SC220,E14S,10K RPM Storage Media Configuration; SC8000SC220,E14S,15K RPM Storage Media Configuration; SC8000SC220,E14S,7.2K RPM Storage Media Configuration",Block I/O,Online 3,No,Scale-Up Storage,Dell,Compellent SC8000,SC8000,RAID,"Delta Snapshots,Thin Provisioning",Transaction,Fixed Size Qualification Range,No,No,EQL Real-Time Kernel,7.02,No,Active Cooling,No,,No,,,E14S,Single-Output,DELL,Dell D750E-S1,D750E-S1,750,platinum,16.10612736,,SDRAM,Savvio 15K.3,ST9300653SS,HDD,2U,15000,300,24,,0,24,2,0,2,0,No,4.2,11.7,5.6,11.3,Hard Disk Drive (HDD),3.5 inch,10000,293.131517952,24,Physical,,1.2,6.6,1,22.9,Hard Disk Drive (HDD),2.5 inch,7200,976.031318016,24,Physical,No,3.3,1.2,2.9,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/01/2012,12/16/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E14S_20145112094334_3700784
2231227,Dell Inc.,DELL,PS4210E,E03J,,Block I/O,Online 3,Yes,Scale-Out Storage,Dell EqualLogic,Module 19,Module 19,RAID,"Delta Snapshots,Thin Provisioning",Transaction,Fixed Size Qualification Range,Yes,No,EQL Real-Time Kernel,7.02,No,Active Cooling,No,,No,,,E03J,Single-Output,DELL,DELL L700E-S0,L700E-S0,700,Silver,,,,Dell Enterprise Plus,DRMYH,HDD,3.5 inch,7200,4000,12,,0,12,2,1,2,1,No,5,2.6,1.8,122.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/30/2014,12/04/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E03J_20150120115549_9878477
2231228,Dell Inc.,DELL,PS4210X,E03J,,Block I/O,Online 3,Yes,Scale-Out Storage,Dell EqualLogic,Module 19,Module 19,RAID,"Delta Snapshots,Thin Provisioning",Transaction,Fixed Size Qualification Range,Yes,No,EQL Real-Time Kernel,7.02,No,Active Cooling,No,,No,,,E03J,Single-Output,DELL,DELL L700E-S0,L700E-S0,700,Silver,,,,Dell Enterprise Plus,68V42,HDD,2.5 inch,10000,1200,24,,0,24,2,1,2,1,No,28.4,13.1,16.9,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/30/2014,12/04/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E03J_20150120123021_9599722
2231233,Dell Inc.,DELL,PS4210XS,E03J,,Block I/O,Online 3,Yes,Scale-Out Storage,Dell EqualLogic,Module 19,Module 19,RAID,"Delta Snapshots,Thin Provisioning",Transaction,Fixed Size Qualification Range,Yes,No,EQL Real-Time Kernel,7.02,No,Active Cooling,No,,No,,,E03J,Single-Output,DELL,DELL L700E-S0,L700E-S0,700,Silver,,,,Dell Enterprise Plus,X10NT;OFK3C,SSD;HDD,2.5 inch,10000,400;600,24,7; 17,7,17,2,1,2,1,No,34.4,18.5,8.3,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/30/2014,12/04/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E03J_20150120133103_7234864
